,diameter,orientation,length,pos_below_wire,pos_horizontal,internode_length,node_count,parent_type,diameter_norm,length_norm,internode_length_norm,node_count_norm,y,side,group_id
235,0.008086178451776505,0.2610817304400674,1.1178436279296875,0.1788254976272583,-0.012539178365841508,0.061196722665341,15,Spur,1.1921664942744266,0.8164943173058063,0.07207901729376909,-0.07162296636328665,False,left,126
236,0.008051658980548382,-0.2947046326964231,1.3517276048660278,0.2803815008373931,-0.12361057847738266,0.055294206276378044,18,Trunk,1.4662010092607125,1.52123055766526,-0.43403103896370826,0.6352176469063385,True,right,165
237,0.008135436102747917,0.3390476197596207,1.074028730392456,0.142858624458313,-0.08116740739205852,0.05145918464398305,18,Trunk,1.1173922784668984,0.10407974450384092,-0.6405266702779742,0.595731288023389,False,left,112
238,0.006316554732620716,0.07483657533512018,0.7173610329627991,0.13901883363723755,-0.11620220937766135,0.0658434586794728,9,Trunk,-1.081921727132857,-1.4215591925163862,0.2869075114058742,-1.4339031764911372,False,left,124
239,0.007489414419978857,-1.0599862686906876,1.0771669149398804,0.17641735053621233,0.01576948957517743,0.0475875916481597,21,Spur,-0.362365753746058,-0.08328320162415856,-0.8133157475841524,1.2713350455764916,True,right,37
240,0.006914587691426277,0.15777732170002334,1.1316618919372559,0.2412266731262207,-0.0891405048314482,0.08519699849212307,13,Spur,-0.4174207061501373,0.18673670814760654,1.5040078725464632,-0.7855668700704924,False,left,132
241,0.006758159026503563,0.7697596073697739,1.1346063613891602,0.11232715845119401,0.20178710669279099,0.07230418972479566,14,Bearer,-0.8476492552771554,0.2946725609848352,0.7315869344694887,-0.4959101095622695,False,right,123
242,0.007396068889647722,1.154428282792903,1.1311252117156982,0.2336996795493178,-0.020723707973957062,0.0671791063135002,16,Spur,0.11386363524701444,0.4619725043592795,0.5446116238430976,-0.04919963600275952,False,left,62
243,0.0067791808396577835,0.21338977288852126,0.9364365339279175,0.0025302174035459757,-0.10907652974128723,0.07804231255121871,11,Bearer,-0.6771832576573977,-1.179419505423377,1.2605754054173648,-1.6818030099126864,False,left,130
244,0.006817667279392481,0.30529756117765217,1.0663152933120728,0.1179747581478523,-0.08128732535988092,0.08015950518410357,11,Bearer,-0.8866595716022733,0.11493193963423136,1.2919019422329876,-1.1238604936952024,False,left,162
245,0.009376364760100842,0.389912353370137,1.154610276222229,0.21049624704755843,0.006359577178955078,0.03882536388953882,19,Trunk,3.0529409127708544,0.5323290131666134,-1.3550612691580053,0.9827989872789026,False,left,172
246,0.007825112901628017,0.18327554255967013,0.9323049187660217,0.17828214168548584,0.1667219856753679,0.08401333982187714,10,Bearer,0.5121229100282466,-1.2961698325423028,1.7876499942823785,-1.5897633570634848,False,right,151
247,0.007155280094593763,0.4652593370282392,0.9794660210609436,0.13748908042907715,0.0363793222932145,0.09145095114377087,10,Bearer,-0.10643316624196944,-0.34090969491845363,2.4139986970780267,-1.6847936672915131,False,right,39
248,0.007469122298061848,0.18992545915271336,1.0961790084838867,0.16747474670407314,-0.09087701886892319,0.07831311100851754,11,Bearer,0.2913924166919508,0.0006830755792815573,1.134858897249983,-1.393484813560201,False,left,140
249,0.00820633303374052,-0.06761248084229021,1.0037280321121216,0.09829670190811157,-0.0718301612068899,0.08580338614522075,10,Bearer,1.0136805426759028,-0.3342776609541213,1.7933075403748573,-1.6297651473452899,True,left,80
250,0.00795152597129345,0.6800619750193508,1.0563431978225708,0.16921085119247437,-0.12994853709824383,0.04152745239587407,21,Spur,1.0734243722222527,-0.12939023604676558,-1.4898717407699305,1.7810871702837487,False,left,174
251,0.007397850975394249,0.7317851083001865,0.9139132499694824,-0.024042844539508224,-0.12168129533529282,0.0715717248561377,11,Bearer,-0.007865712421163977,-1.1325218834218806,0.7420730508428023,-1.2436518277701272,False,left,0
252,0.0072757890447974205,0.22037149958966676,1.1618419885635376,0.17965143919036564,-0.05363619257695973,0.08377203078392427,12,Bearer,-1.1522913801080348,0.19485998307537652,1.660021841117102,-0.8968031898718483,False,right,159
253,0.007659552618861198,0.08923745231931852,0.9316686987876892,0.20024096965789795,-0.019780918955802917,0.08326757318876539,11,Bearer,0.12649354142408667,-1.0385442473570043,1.3412866373354144,-1.2319592939129902,False,right,173
254,0.007824501022696495,1.5255580682910084,1.1133885383605957,0.2617607119027525,-0.031809013336896896,0.04273448410326699,20,Trunk,0.9234853226690484,0.1838416245788308,-1.2904787148694483,1.1309693935549245,True,right,21
255,0.008678327314555645,-0.5772030007267173,1.1628884077072144,0.1740485429763794,-0.023910779738798738,0.038465000397999036,23,Spur,1.8336547838299828,0.6625493221631705,-1.323855326795497,1.9483055857092757,False,left,62
256,0.0076222289353609085,0.36890530761333296,1.0534889698028564,0.12038815021503524,0.0650487169623375,0.0709275076825222,12,Bearer,0.15662330702572605,-0.03528212993214932,0.9264228660886058,-1.1010540954837411,True,right,9
257,0.0073860869742929935,0.7390356479159061,1.227494239807129,0.2796168327331543,0.16345587722025812,0.05238477316214442,21,Spur,-0.10767501429161247,1.1502410032454304,-0.41110691725237647,1.197437812831443,False,right,3
258,0.007930299267172813,0.8052982614955446,1.0952363014221191,0.13078820705413818,0.11913230270056374,0.050015518909789045,21,Spur,1.070442061038579,0.21086946700840972,-0.7683279703410354,1.6179370728273939,True,right,131
259,0.008964666165411472,1.3264041019169757,1.519178867340088,0.3617367744445801,-0.08537862803495955,0.057998844259151805,24,Trunk,2.0958708505576444,2.030373012416496,-0.26096980098798533,2.3921365492424265,False,left,124
260,0.008057811297476292,0.5247801472537004,1.0647988319396973,0.08176630735351864,-0.06518967170268297,0.07444090949441254,12,Bearer,0.5729338400553032,-0.19262447173139305,1.0288196792810138,-0.8968031898718483,False,left,158
261,0.008684259839355946,0.3272062971792241,1.3033039569854736,0.1995856761932373,-0.04459994306671433,0.04941487267733566,24,Trunk,2.418476057229867,1.185152121709648,-0.8546679787894155,2.1947944794484844,False,right,41
262,0.007570855785161257,0.45096027460971805,1.0777167081832886,0.1423300504685585,0.047931596636772156,0.08037937141050011,12,Bearer,0.23436111065012907,-0.11510521246064201,1.1639107711904848,-1.0043146868665151,False,right,107
263,0.0073030623607337475,0.16680344451952855,1.2933250665664673,0.2854346036911011,-0.07842757832270308,0.04330570234317749,23,Trunk,-0.12349156774359915,1.0414117753689962,-1.0504139735963176,1.7879008711250044,False,left,106
264,0.00754876434803009,0.93520601345798,1.2123429775238037,0.2883248329744674,-0.19592290371656418,0.0543085704822462,20,Spur,0.5269700980872566,0.728011678843553,-0.5099588165024563,1.219265246255244,False,left,104
265,0.006844417192041874,0.4993137028736294,1.0378338098526,0.007868587737902999,0.11115512251853943,0.07925539125924287,11,Bearer,-0.8250093587376071,-0.1448477264791834,1.2471728724209918,-1.2436518277701272,False,right,1
266,0.006940926890820265,1.3869474435293334,1.2521663904190063,0.27896273124497384,-0.006090402603149414,0.0695656248650091,15,Spur,-0.6654934495434434,1.6221834604750895,0.6341023959199222,-0.1476891347964122,False,left,42
267,0.007844501174986362,0.8211784383777272,1.0919240713119507,0.0882689952848068,-0.08044763654470444,0.0931494117449354,10,Bearer,1.0673775242035073,0.13248524022686098,2.199611338990392,-1.592656819429136,False,left,146
268,0.00699246721342206,-0.1691570928872093,1.3578407764434814,0.2666702270510086,0.08647999726235867,0.0896980645324568,13,Bearer,-1.1335192656555724,2.0128185839671104,1.842354532492059,-0.8341993461394934,True,right,95
269,0.006597958505153656,-0.5954088078776619,1.0257259607315063,0.21256405115116195,-0.021254412829875946,0.08024415202075133,11,Bearer,-0.8078502417889081,-0.28490720739725806,1.2291036670898432,-1.1811680213825815,False,left,90
270,0.006635414902120829,0.28977573836588755,1.2689653635025024,-0.02286076545715332,-0.17496878840026397,0.06039375888446097,18,Bearer,-1.5882029825308726,0.7953138516664127,0.15893419525156008,0.29767318632698686,True,left,16
271,0.00755255576223135,0.34402998793661527,0.9392746686935425,0.01746499538421631,-0.0698433073121123,0.0827248594427056,11,Bearer,0.22055553221793825,-0.930385790099006,1.4752446897672047,-1.2436518277701272,False,left,0
272,0.006646494846791029,0.29498080546531474,0.8600980639457703,0.1794416308403015,0.1423377594910198,0.0853228837394335,9,Bearer,-1.0287126793644263,-1.2752198139612438,1.5609674833831173,-1.7976741471632267,False,right,123
273,0.007207186426967382,0.08860683881231153,0.9035875797271729,0.2672382593154907,-0.09376534470357001,0.06458478363860828,12,Trunk,0.04726242696927353,-0.6509415518189772,0.35324363643147777,-0.7695462703605499,False,left,108
274,0.008339091204106808,1.4968819976724173,0.9704836010932922,-0.0035966634749229343,-0.25734028965234756,0.0711413924173035,13,Bearer,1.5399531416424672,-0.4827214332865901,1.2042967427511138,-0.8373248339703449,False,right,65
275,0.007476828061044216,1.1023268963794144,1.0761829614639282,0.1373608112335205,0.05949753138702363,0.060258871757862514,18,Spur,0.356052901558488,0.2511936990002366,0.11476430630800091,0.6340621328516447,True,right,39
276,0.007733889855444431,0.24913856679434843,1.0335330963134766,0.1206024289135712,-0.03622245788574219,0.07751173959478318,13,Spur,0.5325295025874249,-0.3012435287656661,1.0875759228066313,-0.6358812101240617,False,right,155
277,0.006238759960979223,0.8990965998890413,0.9814088344573975,0.22474664449691772,-0.026018764940090477,0.046861532010115794,17,Trunk,-1.2751011676926023,-0.7391395022716537,-0.8443876292163396,0.25802005781400295,False,left,96
278,0.007902669720351696,0.43696461908429923,1.1467528343200684,0.18044805526733398,-0.05223902524448931,0.042235824446301654,19,Trunk,0.8414259762406685,0.7957321805611283,-1.2423889480050594,0.911322376865767,False,left,166
279,0.007123815827071667,-0.41562649506103044,1.0784255266189575,0.23248541331849992,-0.12047759257256985,0.07471725488318176,13,Spur,-0.1151123204863271,0.005790452150617436,0.8565685731633199,-0.6319986733264914,False,left,174
280,0.00825424212962389,1.067244178551533,1.351873517036438,0.19281876063905656,-0.08354534604586661,0.0594877850371056,21,Spur,1.5775397187019786,1.664097108741178,-0.1722671222022862,1.5056698343017778,False,right,105
281,0.006444205529987812,1.0468593665911263,1.061808466911316,0.022173285484313965,0.2869213148952383,0.04783771949565992,18,Bearer,-1.0384593645968563,-0.03805593140128218,-0.9932576437602693,0.7801011759323057,False,right,25
